id,Քաղաք/Գյուղ
BH008704,Երևան
BH008705,Երևան
BH008706,Երևան
BH008688,Երևան
BH008690,Երևան
BH008679,Երևան
BH030388,Երևան
BH030365,Երևան
BH030357,Աբովյան
BH030359,Երևան
BH030361,Երևան
BH030342,Երևան
BH030345,Երևան
BH030329,Երևան
BH030300,Երևան
BH010995,Երևան
BH010996,Երևան
BH011000,Երևան
BH010983,Երևան
BH010965,Երևան
BH009307,Երևան
BH009275,Երևան
BH009251,Երևան
BH009252,Երևան
BH009253,Երևան
BH009254,Երևան
BH009255,Երևան
BH009256,Երևան
BH009257,Երևան
BH009227,Երևան
BH009230,Երևան
BH009231,Երևան
BH051342,Երևան
BH051345,Երևան
BH051346,Երևան
BH051327,Երևան
BH051330,Երևան
BH051321,Երևան
BH051300,Երևան
BH051309,Երևան
BH051286,Երևան
BH051287,Երևան
BH051290,Երևան
BH051295,Երևան
BH051273,Երևան
BH051275,Երևան
BH051277,Երևան
BH051278,Երևան
BH051262,Երևան
BH051263,Երևան
BH051264,Երևան
BH047497,Երևան
BH047498,Հրազդան
BH047475,Երևան
BH047480,Երևան
2833,Երևան
BH008681,Երևան
BH008659,Երևան
BH008667,Երևան
BH008669,Երևան
BH008647,Երևան
BH008650,Երևան
BH008651,Երևան
BH008653,Երևան
BH008657,Երևան
BH008638,Երևան
BH008641,Երևան
BH008643,Երևան
BH008646,Երևան
7591,Երևան
7589,Երևան
7571,Երևան
BH055778,Երևան
BH055782,Երևան
BH055783,Երևան
BH055766,Երևան
BH055769,Երևան
BH055775,Երևան
BH055754,Երևան
BH055759,Երևան
BH055760,Երևան
BH055741,Երևան
BH009201,Երևան
BH009202,Երևան
BH009205,Երևան
BH009206,Երևան
BH009207,Երևան
BH009208,Երևան
BH009189,Երևան
BH009190,Երևան
BH009191,Երևան
BH009192,Երևան
BH009195,Երևան
BH009196,Աբովյան
BH009174,Երևան
BH009175,Աբովյան
BH009177,Երևան
BH009179,Երևան
BH009181,Երևան
BH009162,Երևան
BH009163,Երևան
BH009164,Երևան
BH009165,Երևան
BH009167,Երևան
BH009170,Կապան
BH009171,Առինջ
BH009173,Երևան
BH009151,Երևան
BH009153,Երևան
BH009155,Երևան
BH009156,Երևան
BH009157,Երևան
BH009158,Երևան
BH009159,Երևան
BH009160,Երևան
BH009161,Երևան
BH010953,Երևան
BH010956,Երևան
BH010933,Վեդի
BH010911,Երևան
BH010921,Երևան
BH010900,Երևան
BH010888,Երևան
BH010892,Երևան
BH030301,Երևան
BH030288,Երևան
BH030280,Երևան
BH030281,Երևան
BH030283,Երևան
BH030265,Երևան
BH030270,Երևան
BH030271,Երևան
BH030273,Առինջ
BH030262,Երևան
BH032800,Երևան
BH051265,Երևան
BH051266,Երևան
BH051267,Երևան
BH051269,Երևան
BH051271,Երևան
BH051249,Երևան
BH051251,Արտաշատ
BH051254,Երևան
BH051255,Երևան
BH051259,Երևան
BH051238,Երևան
BH051240,Երևան
BH051246,Մարտակերտ
BH051227,Երևան
BH051228,Երևան
BH051229,Երևան
BH051230,Երևան
BH051211,Երևան
BH051212,Երևան
BH051219,Երևան
BH051201,Երևան
BH051207,Երևան
BH051187,Երևան
2812,Երևան
2791,Երևան
2798,Մեծամոր
2779,Երևան
2783,Երևան
2764,Երևան
2772,Երևան
2743,Երևան
BH055713,Երևան
BH055710,Երևան
BH055687,Երևան
BH055689,Երևան
BH055692,Երևան
BH055696,Երևան
BH055697,Երևան
BH055674,Երևան
BH055682,Երևան
BH055669,Երևան
BH055648,Երևան
BH009144,Երևան
BH009128,Երևան
BH009130,Երևան
BH009131,Երևան
BH009135,Երևան
BH009136,Երևան
BH009124,Երևան
BH009107,Երևան
BH009108,Երևան
BH009110,Երևան
BH009112,Երևան
BH009091,Երևան
BH009097,Էջմիածին
BH009099,Երևան
BH009079,Երևան
7451,Երևան
7431,Երևան
BH010876,Երևան
BH010883,Երևան
BH010861,Երևան
BH010862,Երևան
BH010864,Երևան
BH010855,Երևան
BH010856,Երևան
BH010836,Երևան
BH010838,Հրազդան
BH010843,Հրազդան
BH010846,Երևան
BH010810,Երևան
BH010797,Երևան
BH032754,Երևան
BH032763,Երևան
BH032741,Երևան
BH032751,Երևան
BH032731,Երևան
BH032735,Երևան
BH032716,Երևան
BH032705,Երևան
BH010801,Երևան
BH010805,Երևան
BH010789,Երևան
BH010791,Երևան
BH010793,Երևան
BH010781,Երևան
BH010761,Երևան
BH010764,Երևան
BH010769,Երևան
BH010746,Երևան
BH010719,Երևան
BH010721,Ջրվեժ
BH055651,Երևան
BH055639,Երևան
BH055621,Երևան
BH055609,Երևան
BH055604,Երևան
BH055606,Երևան
BH055572,Երևան
BH013669,Երևան
BH013652,Երևան
BH013636,Երևան
BH013639,Երևան
BH013594,Գյումրի
BH013596,Գյումրի
BH013599,Գյումրի
BH009054,Երևան
BH009040,Երևան
BH009041,Երևան
BH009047,Երևան
BH009048,Աբովյան
BH009028,Երևան
BH009031,Երևան
BH009020,Առինջ
BH009024,Երևան
BH009003,Երևան
BH009006,Երևան
BH008994,Երևան
BH051194,Երևան
BH051165,Երևան
BH051136,Արմավիր
BH051137,Երևան
BH051132,Երևան
BH051109,Երևան
BH045124,Երևան
BH013605,Երևան
BH013587,Գյումրի
BH013591,Գյումրի
BH013578,Գյումրի
BH013579,Գյումրի
BH013580,Գյումրի
BH013558,Գյումրի
BH013535,Երևան
8979,Երևան
8968,Երևան
8976,Երևան
8953,Երևան
2750,Երևան
2703,Երևան
2710,Երևան
BH010297,Երևան
BH010299,Երևան
BH010300,Երևան
BH010711,Երևան
BH010284,Երևան
BH010288,Երևան
BH010290,Երևան
BH010291,Երևան
BH010292,Երևան
BH010293,Երևան
BH010295,Երևան
BH010275,Երևան
BH010281,Երևան
BH010260,Երևան
BH010261,Երևան
BH010262,Երևան
BH010267,Երևան
BH010269,Երևան
BH010270,Երևան
BH010271,Երևան
BH010249,Երևան
BH010257,Երևան
BH010259,Երևան
BH010238,Երևան
BH010239,Երևան
BH010240,Երևան
BH045110,Երևան
BH045113,Երևան
BH036793,Երևան
BH036796,Երևան
BH036780,Երևան
BH036782,Երևան
BH036784,Երևան
BH036789,Երևան
BH036790,Երևան
BH036771,Երևան
BH036774,Երևան
BH036775,Երևան
BH036747,Երևան
BH013473,Երևան
BH013475,Երևան
BH013465,Երևան
BH013454,Երևան
BH051991,Երևան
BH051973,Երևան
BH051947,Երևան
BH051101,Երևան
BH051094,Երևան
BH051070,Երևան
BH051066,Երևան
BH051044,Երևան
BH051055,Երևան
2646,Երևան
2623,Երևան
BH045691,Երևան
BH045682,Երևան
BH045686,Չարենցավան
8961,Երևան
8962,Երևան
8963,Երևան
8947,Երևան
8927,Երևան
8928,Երևան
8931,Երևան
8924,Երևան
8925,Երևան
8902,Նոր Գյուղ
3378,Երևան
BH013437,Երևան
BH013430,Երևան
BH013198,Երևան
BH013143,Երևան
BH010242,Երևան
BH010243,Երևան
BH010244,Երևան
BH010245,Երևան
BH010224,Երևան
BH010228,Երևան
BH010231,Երևան
BH010232,Երևան
BH010233,Երևան
BH010234,Երևան
BH010213,Երևան
BH010216,Երևան
BH010218,Երևան
BH010202,Երևան
BH010204,Երևան
BH010208,Երևան
BH010209,Երևան
BH026329,Երևան
BH025897,Երևան
BH051021,Երևան
BH051028,Երևան
BH029219,Երևան
BH029195,Երևան
BH029197,Երևան
BH029199,Երևան
BH029203,Երևան
BH029180,Երևան
BH029183,Երևան
BH029184,Երևան
BH029186,Երևան
BH029187,Երևան
BH008984,Աբովյան
BH008928,Առինջ
BH008916,Երևան
BH008919,Երևան
BH008922,Չարենցավան
BH008924,Երևան
BH008926,Երևան
BH008927,Երևան
BH029189,Մասիս
BH029190,Երևան
BH029168,Երևան
BH029169,Երևան
BH029171,Երևան
BH029172,Երևան
BH029174,Երևան
BH029175,Երևան
BH029177,Երևան
BH029156,Երևան
BH029157,Առինջ
BH029160,Երևան
BH029162,Երևան
BH029167,Երևան
BH029148,Երևան
BH029152,Երևան
BH029133,Երևան
BH029135,Երևան
BH029136,Երևան
BH029137,Երևան
BH029138,Երևան
BH029139,Մասիս
BH029140,Երևան
BH029142,Երևան
BH029143,Երևան
BH029120,Երևան
BH029121,Երևան
BH029122,Երևան
BH029123,Երևան
BH029124,Երևան
BH029125,Երևան
BH029128,Երևան
BH029130,Երևան
BH029108,Երևան
BH029111,Երևան
BH029114,Երևան
BH029115,Երևան
BH051918,Երևան
BH051891,Երևան
BH051897,Երևան
BH051875,Երևան
BH051879,Երևան
BH051881,Երևան
BH051862,Երևան
BH051869,Երևան
BH045629,Երևան
BH045600,Երևան
BH013152,Երևան
BH013121,Երևան
BH012080,Երևան
BH012081,Երևան
BH025886,Երևան
BH025891,Երևան
BH025895,Երևան
BH025896,Երևան
BH025874,Երևան
BH025875,Երևան
BH025877,Երևան
BH025879,Երևան
BH025880,Երևան
BH025881,Երևան
BH025882,Երևան
BH025861,Երևան
BH025867,Երևան
BH025870,Երևան
BH025871,Երևան
BH025849,Երևան
BH025859,Երևան
BH025836,Երևան
BH025838,Երևան
BH025845,Հրազդան
BH025827,Երևան
3382,Երևան
3363,Առինջ
3353,Երևան
3327,Երևան
BH036754,Երևան
BH036755,Երևան
BH036738,Երևան
BH036720,Երևան
BH036706,Երևան
BH036707,Երևան
BH036712,Երևան
BH036718,Երևան
BH025943,Գյումրի
BH025944,Գյումրի
BH025945,Գյումրի
BH025946,Գյումրի
BH025947,Գյումրի
BH025948,Գյումրի
BH036703,Երևան
BH036704,Երևան
BH025930,Գյումրի
BH025931,Գյումրի
BH025932,Գյումրի
BH025933,Գյումրի
BH025934,Գյումրի
BH025935,Գյումրի
BH025936,Գյումրի
BH025937,Գյումրի
BH025938,Գյումրի
BH025939,Գյումրի
BH025940,Գյումրի
BH025941,Գյումրի
BH025942,Գյումրի
BH025917,Գյումրի
BH025918,Գյումրի
BH025919,Գյումրի
BH025920,Գյումրի
BH025921,Գյումրի
BH025922,Գյումրի
BH025923,Գյումրի
BH025924,Գյումրի
BH045588,Երևան
BH045594,Երևան
BH045595,Երևան
BH045596,Երևան
BH045597,Երևան
BH045578,Երևան
BH045580,Երևան
BH045563,Երևան
BH045573,Երևան
BH045555,Երևան
BH045556,Երևան
BH045557,Երևան
BH045536,Արտաշատ
BH045528,Երևան
BH045529,Երևան
BH045530,Երևան
BH045533,Երևան
BH045535,Երևան
BH029118,Երևան
BH029101,Երևան
BH029102,Երևան
BH029103,Երևան
BH029104,Արմավիր
BH029106,Երևան
BH029072,Գյումրի
BH051840,Երևան
BH051829,Երևան
BH049934,Երևան
BH049942,Երևան
BH049944,Երևան
BH012060,Երևան
BH012062,Երևան
BH012009,Երևան
BH012010,Երևան
BH025834,Երևան
BH025835,Երևան
BH025812,Կապան
BH025801,Երևան
BH025809,Երևան
BH025810,Երևան
BH025761,Երևան
BH025765,Երևան
3254,Երևան
BH025925,Գյումրի
BH025926,Գյումրի
BH025927,Գյումրի
BH025928,Գյումրի
BH025929,Գյումրի
BH025904,Գյումրի
BH025905,Գյումրի
BH025906,Գյումրի
BH025907,Գյումրի
BH025908,Գյումրի
BH025909,Գյումրի
BH025910,Գյումրի
BH025911,Գյումրի
BH025912,Գյումրի
BH025913,Գյումրի
BH025914,Գյումրի
BH025915,Գյումրի
BH025916,Գյումրի
BH025901,Գյումրի
BH025902,Գյումրի
BH025903,Գյումրի
BH045514,Երևան
BH045515,Երևան
BH045517,Երևան
BH045521,Երևան
BH045502,Երևան
BH045504,Երևան
BH045506,Երևան
BH045509,Երևան
BH045487,Երևան
BH045476,Երևան
BH045477,Երևան
BH045478,Երևան
BH045480,Երևան
BH045484,Երևան
BH045485,Երևան
BH045462,Երևան
BH045466,Երևան
BH045473,Երևան
BH045451,Նոր Կյանք
BH045458,Երևան
BH045461,Երևան
BH028799,Երևան
BH028802,Աբովյան
BH028803,Երևան
BH028788,Գյումրի
BH028793,Երևան
BH028798,Երևան
BH011980,Երևան
BH011963,Երևան
BH011964,Երևան
BH011925,Երևան
BH049903,Երևան
BH049869,Երևան
BH049847,Երևան
BH049832,Երևան
BH008904,Երևան
BH008905,Երևան
BH008906,Առինջ
BH008914,Երևան
BH008893,Երևան
BH008894,Երևան
BH008895,Երևան
BH008896,Երևան
BH008897,Երևան
BH008898,Երևան
BH008899,Աբովյան
BH008900,Երևան
BH008902,Երևան
BH008903,Երևան
BH008882,Երևան
BH008883,Երևան
BH008884,Երևան
BH008885,Երևան
BH008886,Երևան
BH008887,Երևան
BH008890,Երևան
BH008892,Երևան
BH008873,Երևան
BH008880,Երևան
BH008857,Երևան
BH008859,Երևան
BH008861,Աբովյան
BH008865,Երևան
BH008866,Երևան
BH008844,Երևան
BH008852,Երևան
BH008854,Երևան
BH008833,Երևան
BH026931,Երևան
BH045439,Երևան
BH045441,Երևան
BH045443,Երևան
BH045447,Երևան
BH045448,Երևան
BH045449,Երևան
BH045426,Երևան
BH045431,Երևան
BH045414,Սպիտակ
BH045416,Երևան
BH045417,Երևան
BH045424,Էջմիածին
BH045425,Հրազդան
BH045402,Երևան
BH045403,Երևան
BH045406,Երևան
BH045411,Երևան
BH045412,Երևան
BH045389,Երևան
BH045390,Երևան
BH045394,Երևան
BH045399,Երևան
BH045384,Երևան
BH045387,Երևան
BH045363,Երևան
2851,Երևան
BH049120,Երևան
BH049121,Երևան
BH049122,Վեդի
BH011919,Երևան
BH011897,Երևան
BH011908,Երևան
BH011888,Երևան
BH011873,Երևան
BH011874,Երևան
BH011876,Երևան
BH011877,Երևան
BH011879,Երևան
BH011861,Երևան
BH011862,Երևան
BH011863,Երևան
BH011864,Երևան
BH011865,Երևան
BH011866,Երևան
BH011867,Երևան
BH011868,Երևան
BH011869,Երևան
BH011870,Երևան
BH011871,Երևան
BH011872,Արմավիր
BH011858,Երևան
BH011859,Երևան
BH011860,Երևան
BH008834,Երևան
BH008835,Երևան
BH008836,Երևան
BH008837,Երևան
BH008838,Երևան
BH008839,Երևան
BH008840,Երևան
BH008842,Երևան
BH008843,Երևան
BH008822,Երևան
BH008823,Երևան
BH008824,Երևան
BH008825,Երևան
BH008826,Երևան
BH008827,Գավառ
BH008828,Երևան
BH008829,Երևան
BH008830,Երևան
BH008831,Երևան
BH008813,Երևան
BH008814,Երևան
BH008815,Երևան
BH008817,Երևան
BH008818,Երևան
BH008821,Երևան
BH014995,Դիլիջան
BH014975,Երևան
BH049824,Երևան
BH049808,Երևան
BH049811,Երևան
BH049812,Երևան
BH049815,Մեծամոր
BH049801,Մասիս
BH049805,Երևան
BH049792,Երևան
BH049759,Երևան
BH049765,Երևան
